id,file,reportedtime,occurrencetype,occurrencetypeid,crimetype,crimetypeid,crimecategory,crimecategoryid,location,locationid,neighbourhood,neighbourhoodid,lat,long
4.20E+11,2015-5756,3/13/2015 6:59:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,6XX KENNEDY ST,26878,Downtown,2,49.157794,-123.937374
4.20E+11,2015-5988,03-05-2015 16:45,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,7XX HOWARD AVE,26883,Harewood,10,49.148155,-123.955427
4.20E+12,2015-10709,4/24/2015 8:20:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,24XX NADELY CRES,26910,Diver Lake,13,49.194709,-124.005102
4.20E+11,2015-5469,3/14/2015 11:47:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,41XX CORUNNA AVE,26927,Rutherford,12,49.208463,-124.018352
4.20E+12,2015-10405,4/21/2015 12:21:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,41XX WELLINGTON RD,26928,Diver Lake,13,49.206991,-124.020158
4.20E+12,2015-15458,06-07-2015 23:46,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,66XX MARY ELLEN DR,26936,Dover,11,49.238461,-124.054878
4.20E+12,2015-15437,06-07-2015 20:11,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,66XX MARY ELLEN DR,26936,Dover,11,49.238461,-124.054878
4.20E+12,2015-14075,5/26/2015 10:13:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,66XX MARY ELLEN DR,26936,Dover,11,49.238461,-124.054878
4.20E+12,2015-13775,5/23/2015 10:23:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,66XX MARY ELLEN DR,26936,Dover,11,49.238461,-124.054878
4.20E+11,2015-6871,3/14/2015 10:55:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,66XX MARY ELLEN DR,26936,Dover,11,49.238461,-124.054878
4.20E+12,2015-15735,06-10-2015 08:20,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,6XX PARK AVE,26939,University District,19,49.1556,-123.943755
4.20E+11,2015-4956,2/23/2015 12:07:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,6XX PARK AVE,26939,University District,19,49.1556,-123.943755
4.20E+11,2015-8383,3/31/2015 4:07:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,8XX OLD VICTORIA RD,26949,South End,6,49.143817,-123.934796
4.20E+11,2015-6563,03-12-2015 08:28,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,12XX ISLAND HWY S,26967,Chase River,8,49.129359,-123.9206
4.20E+11,2015-6235,03-08-2015 08:38,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX TERMINAL AVE N,26988,Newcastle/brechin,16,49.176675,-123.947179
4.20E+12,2015-10495,4/21/2015 8:37:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX VANCOUVER AVE,26989,Newcastle/brechin,16,49.178794,-123.946567
4.20E+11,2015-5583,3/14/2015 4:22:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX 5TH ST,27000,Harewood,10,49.155097,-123.940186
4.20E+11,2015-5554,3/13/2015 4:55:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX 5TH ST,27000,Harewood,10,49.155097,-123.940186
4.20E+12,2015-11871,05-06-2015 10:46,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,2XX VICTORIA RD,27026,South End,6,49.157087,-123.935601
4.20E+11,2015-7181,3/17/2015 10:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,X BUTTERTUBS DR,27079,University District,19,49.175624,-123.967694
4.20E+11,2015-7015,3/16/2015 4:18:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX 10TH ST,27082,Harewood,10,49.130855,-123.923303
4.20E+11,2015-6322,3/14/2015 9:27:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,16XX MALLARD DR,27085,Northfield,5,49.190916,-123.973893
4.20E+12,2015-12046,05-07-2015 17:17,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,22XX BOWEN RD,27091,Northfield,5,49.194359,-123.993105
4.20E+12,2015-12199,05-09-2015 00:27,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,8XX OAKLEY ST,27118,Townsite,17,49.183536,-123.95972
4.20E+12,2015-11026,4/27/2015 12:48:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,BASTION ST / SKINNER ST,27121,Downtown,2,49.166261,-123.937835
4.20E+12,2015-18107,6/28/2015 10:56:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,10XX BOWEN RD,27127,University District,19,49.176268,-123.966031
4.20E+11,2015-8640,04-03-2015 00:33,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,10XX BOWEN RD,27127,University District,19,49.176268,-123.966031
4.20E+11,2015-6242,03-08-2015 10:13,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX FRONT ST,27140,Downtown,2,49.164412,-123.93156
4.20E+12,2015-14238,5/26/2015 11:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX NICOL ST,27142,South End,6,49.160501,-123.934241
4.20E+11,2015-8609,04-02-2015 17:21,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX ASTERIA PL,27182,Downtown,2,49.157961,-123.940827
4.20E+11,2015-8604,04-02-2015 16:11,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX ASTERIA PL,27182,Downtown,2,49.157961,-123.940827
4.20E+11,2015-8069,3/28/2015 12:57:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX ASTERIA PL,27182,Downtown,2,49.157961,-123.940827
4.20E+11,2015-5133,2/23/2015 7:00:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,6XX FITZWILLIAM ST,27190,Downtown,2,49.164575,-123.94522
4.20E+11,2015-8864,04-05-2015 15:55,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,6XX SELBY ST,27192,Downtown,2,49.160514,-123.935812
4.20E+12,2015-14089,5/27/2015 6:56:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,MILTON ST / NICOL ST,27208,South End,6,49.157948,-123.934011
4.20E+12,2015-13920,5/25/2015 11:16:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX CAVAN ST,27222,Downtown,2,49.16277,-123.935869
4.20E+12,2015-18920,07-05-2015 20:06,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX CLIFF ST,27223,Downtown,2,49.169477,-123.939452
4.20E+12,2015-13651,5/22/2015 6:18:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX MT BENSON ST,27226,Newcastle/brechin,16,49.175724,-123.94289
4.20E+12,2015-11427,05-01-2015 14:51,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX FRY ST,27235,South End,6,49.158946,-123.929971
4.20E+11,2015-7135,3/18/2015 1:05:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,3XX TOWNSITE RD,27247,Newcastle/brechin,16,49.177215,-123.947359
4.20E+12,2015-10355,4/20/2015 3:03:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX 2ND ST,27257,University District,19,49.16655,-123.954826
4.20E+12,2015-12060,05-07-2015 19:20,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX HALIBURTON ST,27330,South End,6,49.158921,-123.932726
4.20E+12,2015-11037,4/27/2015 2:21:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,23XX ARBOT RD,27331,Westwood,18,49.166707,-124.002481
4.20E+12,2015-10728,4/24/2015 12:48:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,41XX DEPARTURE BAY RD,27337,Departure Bay,3,49.20741,-124.001065
4.20E+12,2015-15743,06-09-2015 23:00,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,6XX RAILWAY AVE,27343,Harewood,10,49.153267,-123.941449
4.20E+11,2015-7346,3/20/2015 10:14:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,2XX COMMERCIAL ST,27359,Downtown,2,49.166692,-123.937104
4.20E+11,2015-6119,03-05-2015 11:22,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,68XX ISLAND HWY N,27373,Dover,11,49.239148,-124.050679
4.20E+12,2015-15583,06-09-2015 01:32,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,19XX ESTEVAN RD,27391,Newcastle/brechin,16,49.188317,-123.959596
4.20E+12,2015-13956,5/25/2015 4:43:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX WALL ST,27393,Townsite,17,49.173226,-123.950363
4.20E+12,2015-12536,05-12-2015 09:47,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX WALL ST,27393,Townsite,17,49.173226,-123.950363
4.20E+11,2015-8732,04-03-2015 23:35,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,FITZWILLIAM ST / WALLACE ST,27428,Downtown,2,49.16587,-123.940017
4.20E+12,2015-15734,06-09-2015 23:00,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,22XX BOWEN RD,27433,Northfield,5,49.192689,-123.992409
4.20E+12,2015-10321,4/20/2015 10:16:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,22XX BOWEN RD,27433,Northfield,5,49.192689,-123.992409
4.20E+11,2015-7492,3/22/2015 12:15:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,23XX ARBOT RD,27434,Westwood,18,49.166792,-124.007893
4.20E+12,2015-10552,4/22/2015 1:22:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,35XX PLANTA RD,27468,Hammond Bay,15,49.218452,-123.94748
4.20E+11,2015-6430,03-10-2015 16:27,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX NORTHUMBERLAND AVE,27478,Townsite,17,49.177795,-123.953313
4.20E+11,2015-4762,2/20/2015 12:33:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX VIEW ST,27492,South End,6,49.151784,-123.937888
4.20E+12,2015-10501,4/21/2015 10:40:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,33XX SHEARWATER DR,27501,Hammond Bay,15,49.213905,-123.947134
4.20E+11,2015-7590,3/23/2015 7:04:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,43XX BOBAN DR,27506,Diver Lake,13,49.208628,-124.032847
4.20E+12,2015-11628,05-03-2015 15:57,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,51XX DUNSTER RD,27509,Pleasant Valley,20,49.213716,-124.03412
4.20E+12,2015-10329,4/20/2015 10:55:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,51XX DUNSTER RD,27509,Pleasant Valley,20,49.213716,-124.03412
4.20E+12,2015-17473,6/23/2015 10:51:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX WHITE EAGLE TERR,27525,Departure Bay,3,49.193591,-123.959159
4.20E+12,2015-16649,6/16/2015 11:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX WHITE EAGLE TERR,27525,Departure Bay,3,49.193591,-123.959159
4.20E+11,2015-6289,2/20/2015 12:33:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,35XX CASTLE ROCK DR,27536,Pleasant Valley,20,49.201092,-124.037848
4.20E+11,2015-9844,4/15/2015 5:56:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,53XX COLINWOOD DR,27540,Pleasant Valley,20,49.215332,-124.045348
4.20E+12,2015-12284,05-09-2015 17:15,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,21XX BOXWOOD RD,27565,Northfield,5,49.188727,-123.99662
4.20E+12,2015-12117,05-08-2015 10:02,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,61XX AVERY LANE,27591,Rutherford,12,49.23375,-124.032741
4.20E+12,2015-12510,05-11-2015 22:59,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,13XX STEWART AVE,27607,Newcastle/brechin,16,49.183345,-123.947091
4.20E+12,2015-17335,6/21/2015 7:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,16XX CASPERS WAY,27610,Northfield,5,49.17784,-123.977153
4.20E+12,2015-17197,6/21/2015 5:27:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,16XX CASPERS WAY,27610,Northfield,5,49.17784,-123.977153
4.20E+11,2015-8851,04-04-2015 21:00,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX DAVIES LANE,27614,Northfield,5,49.190035,-123.977054
4.20E+11,2015-7756,3/25/2015 9:26:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,21XX LABIEUX RD,27621,Northfield,5,49.201384,-123.996572
4.20E+12,2015-12953,5/16/2015 7:18:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,2XX 4TH ST,27628,University District,19,49.158939,-123.950248
4.20E+12,2015-11967,05-07-2015 07:35,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,36XX MONTEREY DR,27634,Pleasant Valley,20,49.199719,-124.039158
4.20E+11,2015-7836,3/26/2015 8:16:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,47XX FAIRBROOK CRES,27643,Rutherford,12,49.221988,-124.013348
4.20E+11,2015-5575,2/26/2015 9:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX ELIZABETH ST,27653,University District,19,49.165101,-123.954834
4.20E+12,2015-11338,4/29/2015 9:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,65XX GROVELAND DR,27660,Dover,11,49.244832,-124.049724
4.20E+11,2015-8514,04-01-2015 18:59,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,6XX KERR ST,27665,University District,19,49.168514,-123.957367
4.20E+12,2015-19097,07-07-2015 15:13,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,18XX DEAN RD,27687,Chase River,8,49.107272,-123.919375
4.20E+12,2015-15140,06-05-2015 11:28,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,20XX LAKESIDE DR,27691,Chase River,8,49.102069,-123.929944
4.20E+11,2015-6990,3/16/2015 8:45:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,23XX PANORAMA VIEW DR,27693,Westwood,18,49.168183,-124.002088
4.20E+12,2015-17264,6/21/2015 7:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,34XX PLANTA RD,27697,Hammond Bay,15,49.21502,-123.947136
4.20E+11,2015-7525,3/22/2015 10:55:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,44XX BOBAN DR,27699,Pleasant Valley,20,49.208665,-124.03727
4.20E+11,2015-5062,2/20/2015 9:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,FRANKLYN ST / WESLEY ST,27709,Downtown,2,49.163801,-123.940123
4.20E+11,2015-5857,2/28/2015 5:56:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,35XX STEPHENSON POINT RD,27772,Hammond Bay,15,49.215209,-123.942782
4.20E+11,2015-6709,2/26/2015 5:11:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,35XX STEPHENSON POINT RD,27772,Hammond Bay,15,49.215209,-123.942782
4.20E+11,2015-5165,03-12-2015 08:28,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,65XX KESTREL CRES,27801,Dover,11,49.243253,-124.050514
4.20E+11,2015-6490,03-06-2015 20:00,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,10XX  HIGHVIEW TERR,27865,South End,6,49.142231,-123.926922
4.20E+12,2015-11595,05-03-2015 02:23,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,12XX NANAIMO LAKES RD,27868,Westwood,18,49.134168,-123.974731
4.20E+11,2015-7600,3/23/2015 9:39:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,12XX NANAIMO LAKES RD,27868,Westwood,18,49.134168,-123.974731
4.20E+11,2015-5234,2/22/2015 11:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,12XX NANAIMO LAKES RD,27868,Westwood,18,49.134168,-123.974731
4.20E+11,2015-5442,2/27/2015 10:27:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,13TH ST / CRANBERRY AVE,27869,Harewood,10,49.125131,-123.919928
4.20E+11,2015-5839,03-04-2015 08:42,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,14XX SHERWOOD DR,27870,Linley Valley,14,49.207489,-123.970367
4.20E+11,2015-5917,2/20/2015 6:20:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,14XX WHITE ST,27871,Northfield,5,49.178469,-123.970885
4.20E+11,2015-5590,03-04-2015 23:45,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,19XX KELLS BAY,27878,Chase River,8,49.109856,-123.921585
4.20E+11,2015-6627,03-06-2015 20:00,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX CAPTAIN MORGANS BLVD,27881,Downtown,2,49.176655,-123.917395
4.20E+11,2015-6327,2/23/2015 12:07:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX MUSEUM WAY,27885,Downtown,2,49.165125,-123.936292
4.20E+11,2015-6585,03-12-2015 12:15,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,20XX CATHERS DR,27887,Westwood,18,49.173484,-123.989106
4.20E+11,2015-5549,03-01-2015 02:42,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,24XX NORTHFIELD RD,27893,Diver Lake,13,49.187619,-124.002583
4.20E+11,2015-4854,2/20/2015 10:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,26XX LABIEUX RD,27894,Diver Lake,13,49.202409,-124.018516
4.20E+11,2015-5866,3/14/2015 11:45:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,29XX 103RD ST,27895,Rutherford,12,49.208851,-124.014598
4.20E+11,2015-6040,03-06-2015 10:00,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,2XX KING RD,27896,Westwood,18,49.167807,-123.98274
4.20E+11,2015-6817,03-05-2015 16:45,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,30XX BARONS RD,27897,Rutherford,12,49.207869,-124.004205
4.20E+11,2015-5048,2/27/2015 9:01:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,31XX SMUGGLERS HILL DR,27898,Linley Valley,14,49.210572,-123.982329
4.20E+11,2015-6574,03-04-2015 17:58,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,32XX  ROSS RD,27899,Rutherford,12,49.211564,-124.003659
4.20E+12,2015-11886,05-06-2015 12:27,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,37XX WELLESLEY AVE,27902,Rutherford,12,49.207242,-124.010974
4.20E+12,2015-15663,06-09-2015 16:10,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,3XX WALLACE ST,27907,Downtown,2,49.165238,-123.939134
4.20E+12,2015-10105,4/18/2015 9:43:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,3XX WALLACE ST,27907,Downtown,2,49.165238,-123.939134
4.20E+12,2015-15862,06-11-2015 05:05,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,4XX CHESTNUT ST,27910,Newcastle/brechin,16,49.187442,-123.951487
4.20E+12,2015-18979,07-06-2015 13:29,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,4XX DUKE POINT HWY,27911,Duke Pt,9,49.134176,-123.870244
4.20E+12,2015-13388,5/20/2015 3:39:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,4XX JUNIPER ST,27914,Newcastle/brechin,16,49.182623,-123.951704
4.20E+12,2015-18738,07-04-2015 10:37,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,4XX VICTORIA RD,27916,South End,6,49.154505,-123.936071
4.20E+11,2015-6277,03-08-2015 16:53,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,5XX ROSEHILL ST,27918,Townsite,17,49.175969,-123.952254
4.20E+11,2015-5213,2/21/2015 11:53:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,61XX MCGIRR RD,27919,Dover,11,49.239922,-124.031876
4.20E+11,2015-6333,03-09-2015 11:42,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,65XX AULDS RD,27922,Pleasant Valley,20,49.234342,-124.045421
4.20E+11,2015-6584,03-12-2015 14:07,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,6XX FOSTER ST,27923,University District,19,49.160842,-123.960324
4.20E+11,2015-4929,2/21/2015 11:53:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,8XX ISLAND HWY S,27927,South End,6,49.14632,-123.932366
4.20E+11,2015-6026,03-06-2015 15:34,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,8XX PARK AVE,27929,Harewood,10,49.145158,-123.943881
4.20E+11,2015-6078,03-06-2015 18:06,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,BRUCE AVE / 6TH ST,27933,Harewood,10,49.151321,-123.949607
4.20E+11,2015-6725,3/13/2015 4:55:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,EAST WELLINGTON RD / WESTWOOD RD,27934,Westwood,18,49.179841,-123.987402
4.20E+11,2015-5216,2/25/2015 10:24:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,JINGLE POT RD / CALDER RD,27937,Westwood,18,49.169028,-123.98602
4.20E+11,2015-6167,03-07-2015 15:27,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,NANAIMO PKWY / JINGLE POT RD OFRP,27940,Pleasant Valley,20,49.206161,-124.036197
4.20E+11,2015-6843,3/14/2015 4:22:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,TERMINAL AVE / COMMERCIAL ST,27942,Downtown,2,49.16442,-123.93667
4.20E+11,2015-4780,2/20/2015 3:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,TERMINAL AVE N / ROSEHILL ST,27943,Newcastle/brechin,16,49.176158,-123.94684
4.20E+11,2015-4912,2/21/2015 8:22:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,TOWNSITE RD / WADDINGTON RD,27944,Townsite,17,49.178901,-123.964675
4.20E+12,2015-12843,5/14/2015 9:00:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,X LEAM RD,27946,Diver Lake,13,49.197897,-123.998643
4.20E+11,2015-4845,3/21/2015 3:39:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX GILLESPIE ST,27947,South End,6,49.152048,-123.931342
4.20E+11,2015-4973,2/20/2015 8:00:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX IRWIN ST,27948,South End,6,49.160898,-123.931468
4.20E+12,2015-17443,6/23/2015 6:47:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,15XX BUSH ST,27951,Northfield,5,49.179331,-123.969916
4.20E+11,2015-8719,04-03-2015 21:02,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,17XX STEWART AVE,27953,Newcastle/brechin,16,49.187485,-123.950352
4.20E+11,2015-7160,3/18/2015 9:08:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,21XX MOUNTAIN VISTA DR,27957,Diver Lake,13,49.193087,-124.002484
4.20E+11,2015-7521,3/22/2015 10:35:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,40XX UPLANDS DR,27963,Rutherford,12,49.21696,-124.014215
4.20E+12,2015-10091,4/18/2015 3:14:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,60XX UPLANDS DR,27970,Dover,11,49.23451,-124.03706
4.20E+11,2015-7180,3/18/2015 1:47:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,60XX UPLANDS DR,27970,Dover,11,49.23451,-124.03706
4.20E+11,2015-7113,3/17/2015 6:58:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,66XX MARY ELLEN DR,27971,Dover,11,49.23921,-124.054568
4.20E+12,2015-14289,5/28/2015 7:09:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,67XX DOVER RD,27972,Dover,11,49.241733,-124.052483
4.20E+12,2015-12708,5/13/2015 7:48:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,67XX DOVER RD,27972,Dover,11,49.241733,-124.052483
4.20E+12,2015-12486,05-11-2015 18:01,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,67XX DOVER RD,27972,Dover,11,49.241733,-124.052483
4.20E+12,2015-10483,4/21/2015 5:23:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,7XX SOUTHLAND WAY,27977,Harewood,10,49.14352,-123.96253
4.20E+11,2015-6981,3/16/2015 10:39:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,7XX SOUTHLAND WAY,27977,Harewood,10,49.14352,-123.96253
4.20E+11,2015-7562,3/22/2015 7:37:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,WADDINGTON RD / NELSON ST,27983,Townsite,17,49.187111,-123.962629
4.20E+11,2015-7075,3/17/2015 11:43:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,WILLOWMERE CRES / AVONLEA DR,27984,Pleasant Valley,20,49.201744,-124.031475
4.20E+11,2015-7301,3/19/2015 6:18:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,XX  WALLACE ST,27986,Downtown,2,49.169327,-123.942024
4.20E+11,2015-7978,3/27/2015 3:20:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,8XX FITZWILLIAM ST,27988,Downtown,2,49.163923,-123.947843
4.20E+11,2015-8320,3/31/2015 10:10:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,CHURCH ST / FRONT ST,27989,Downtown,2,49.167928,-123.936487
4.20E+11,2015-8691,04-03-2015 13:45,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,16XX BAY ST,27993,Departure Bay,3,49.206154,-123.976903
4.20E+11,2015-7948,3/26/2015 11:00:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,30XX DEPARTURE BAY RD,27998,Departure Bay,3,49.20726,-123.975061
4.20E+11,2015-8309,3/31/2015 6:53:00 PM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,35XX COUNTRY CLUB DR,27999,Departure Bay,3,49.207703,-123.998642
4.20E+12,2015-14755,06-01-2015 17:06,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,22XX MEREDITH RD,28003,Northfield,5,49.188367,-123.995821
4.20E+11,2015-8795,04-03-2015 19:00,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,1XX BONAVISTA PL,28006,North Slope,7,49.231489,-124.013365
4.20E+11,2015-8771,04-04-2015 22:33,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,48XX WHALLEY WAY,28007,North Slope,7,49.234549,-123.977072
4.20E+12,2015-17759,6/26/2015 3:03:00 AM,Mischief Under $5000,2170-04,Mischief,2,Property Crime,1,15XX CRANBERRY AVE,28009,Chase River,8,49.122719,-123.919951
